Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Budget_2024,Revenue_2024,Profit_2024,History,Crime,Fantasy,War,Science Fiction,Action,Drama,Animation,Western,Romance,Documentary,Adventure,Mystery,Thriller,TV Movie,Family,Music,Horror,Comedy
Into the Blue,2005,59.0,"Action,Thriller,Adventure,Crime",4,English,50000000.0,41982227.0,-8017773.0,"73,116,999.49","61,392,289.40","-11,724,710.09",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Get Smart,2008,62.0,"Action,Comedy,Thriller",3,English,80000000.0,226739416.0,146739416.0,"106,118,354.13","300,765,170.54","194,646,816.41",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Tag,2018,67.0,"Comedy,Action",2,English,28000000.0,77024944.0,49024944.0,"31,845,627.56","87,603,845.70","55,758,218.14",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
American Made,2017,68.0,"Action,Comedy,Crime,Drama,Thriller",5,English,50000000.0,135569212.0,85569212.0,"58,256,160.25","157,954,834.78","99,698,674.53",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
X,2011,65.0,"Action,Thriller,Romance",3,English,1000000.0,15113105.0,14113105.0,"1,269,655.33","19,188,434.30","17,918,778.97",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
King Arthur,2004,63.0,"Adventure,War,History,Action",4,English,90000000.0,203653524.0,113653524.0,"136,069,613.55","307,900,625.66","171,831,012.11",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Day of Reckoning,2016,44.0,"Science Fiction,Horror,Action",3,English,74100000.0,852389639.0,778289639.0,"88,174,884.48","1,014,296,328.65","926,121,444.17",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Mamma Mia! Here We Go Again,2018,71.0,"Comedy,Romance",2,English,75000000.0,395044706.0,320044706.0,"85,300,788.11","449,301,663.47","364,000,875.36",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Uncle Drew,2018,67.0,Comedy,1,English,18000000.0,46594261.0,28594261.0,"20,472,189.15","52,993,695.80","32,521,506.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Happy Gilmore,1996,66.0,Comedy,1,English,10000000.0,41004412.0,31004412.0,"18,202,358.19","74,637,699.46","56,435,341.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Trainwreck,2015,58.0,"Comedy,Romance",2,English,35000000.0,141123897.0,106123897.0,"42,173,451.69","170,048,052.94","127,874,601.25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Flightplan,2005,64.0,"Thriller,Drama,Mystery",3,English,55000000.0,214392904.0,159392904.0,"80,428,699.44","313,515,317.04","233,086,617.60",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Machete Kills,2013,56.0,"Action,Crime,Thriller",3,English,20000000.0,18273009.0,-1726991.0,"24,519,117.26","22,401,902.52","-2,117,214.74",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Days of Thunder,1990,63.0,"Adventure,Action,Drama",3,English,60000000.0,157670733.0,97670733.0,"131,107,115.53","344,529,250.12","213,422,134.59",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Adore,2013,61.0,Drama,1,English,16000000.0,1575749.0,-14424251.0,"19,615,293.81","1,931,798.73","-17,683,495.08",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I Now Pronounce You Chuck & Larry,2007,60.0,"Comedy,Romance",2,English,85000000.0,187134117.0,102134117.0,"117,079,872.87","257,760,454.44","140,680,581.57",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Scared Shrekless,2010,65.0,"Animation,Comedy,Family",3,English,98000000.0,393840228.6,295840228.6,"128,353,771.51","515,825,292.98","387,471,521.48",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
The Animatrix,2003,72.0,"Animation,Science Fiction",2,English,5000000.0,121345628.6,116345628.6,"7,760,733.70","188,346,221.74","180,585,488.04",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wild Wild West,2000,53.0,"Action,Adventure,Comedy,Science Fiction,Western",5,English,175000000.0,221229335.0,46229335.0,"290,238,821.14","366,910,522.24","76,671,701.10",0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Darkest Hour,2018,74.0,"Drama,History",2,English,30000000.0,150807630.0,120807630.0,"34,120,315.24","171,520,129.23","137,399,813.98",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Man with the Iron Heart,2018,66.0,"War,Action,History,Thriller",4,English,32679734.0,4412639.0,-28267095.0,"37,168,094.21","5,018,687.79","-32,149,406.41",1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Marine 5: Battleground,2017,64.0,Action,1,English,67800000.0,348256501.8,280456501.8,"78,995,353.30","405,761,731.53","326,766,378.23",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposed,2016,49.0,"Drama,Crime,Thriller,Mystery",4,English,3500017.4,1787926.0,-1712091.4,"4,164,826.31","2,127,532.64","-2,037,293.68",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Girls Trip,2017,68.0,Comedy,1,English,28000000.0,140886353.0,112886353.0,"32,623,449.74","164,149,959.14","131,526,509.40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gran Torino,2009,80.0,Drama,1,English,25000000.0,274543085.0,249543085.0,"33,280,389.86","365,476,036.12","332,195,646.25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Thirteenth Floor,1999,70.0,"Thriller,Science Fiction,Mystery",3,English,16000000.0,11810854.0,-4189146.0,"27,428,091.24","20,246,823.82","-7,181,267.42",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Behind Enemy Lines,2002,63.0,"Action,Drama,Thriller,War",4,English,40000000.0,58855732.0,18855732.0,"63,500,833.80","93,434,701.39","29,933,867.60",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"I, Frankenstein",2014,53.0,"Horror,Thriller",2,English,65000000.0,74575290.0,9575290.0,"78,415,091.07","89,966,587.03","11,551,495.96",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
The Rover,2014,63.0,"Crime,Drama",2,English,8500000.0,3180252.0,-5319748.0,"10,254,281.14","3,836,611.54","-6,417,669.60",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Scooby-Doo! Camp Scare,2010,80.0,"Animation,Comedy,Family,Mystery",4,English,109400000.0,1090154232.0,980754232.0,"143,284,720.44","1,427,810,277.58","1,284,525,557.14",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
TMNT,2007,61.0,"Adventure,Animation,Comedy,Family",4,English,35000000.0,96096018.0,61096018.0,"48,209,359.42","132,363,642.01","84,154,282.59",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Die Another Day,2002,60.0,"Adventure,Action,Thriller",3,English,142000000.0,431942139.0,289942139.0,"225,427,959.98","685,717,149.46","460,289,189.48",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Return to Never Land,2002,65.0,"Adventure,Fantasy,Animation,Family",4,English,20000000.0,109862682.0,89862682.0,"31,750,416.90","174,409,297.75","142,658,880.85",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
Snow White: A Tale of Terror,1997,60.0,"Fantasy,Horror",2,English,26000000.0,25798931.2,-201068.80000000075,"46,264,610.59","45,906,827.14","-357,783.45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Farm,2019,53.0,Horror,1,English,95000000.0,338365977.2,243365977.2,"106,124,710.06","377,989,381.31","271,864,671.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Valkyrie,2009,69.0,"Drama,Thriller,History,War",4,English,90000000.0,203932174.0,113932174.0,"119,809,403.51","271,477,690.25","151,668,286.75",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
No Half Measures: Creating the Final Season of Breaking Bad,2013,85.0,Documentary,1,English,139800000.0,1075683451.4,935883451.4000001,"171,388,629.66","1,318,740,434.08","1,147,351,804.42",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Still Know What You Did Last Summer,1998,53.0,"Horror,Mystery,Thriller",3,English,24000000.0,40020622.0,16020622.0,"42,050,797.55","70,120,794.72","28,069,997.18",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Scooby-Doo! The Mystery Begins,2009,64.0,"Mystery,Comedy,Fantasy",3,English,105600000.0,358697830.6,253097830.60000002,"140,576,366.78","477,504,145.81","336,927,779.03",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Addams Family Reunion,1998,48.0,"Family,Comedy,Fantasy,TV Movie",4,English,148800000.0,948498291.2,799698291.2,"260,714,944.79","1,661,879,567.33","1,401,164,622.55",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Fathers and Daughters,2016,72.0,Drama,1,English,2240000.0,74063742.6,71823742.6,"2,665,475.59","88,131,740.19","85,466,264.60",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal Activity: The Ghost Dimension,2015,53.0,"Horror,Thriller",2,English,10000000.0,77959374.0,67959374.0,"12,049,557.63","93,937,596.96","81,888,039.33",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Scent of a Woman,1993,78.0,Drama,1,English,31000000.0,134095253.0,103095253.0,"61,269,515.57","265,030,683.60","203,761,168.03",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lethal Weapon 4,1998,66.0,"Action,Adventure,Comedy,Crime,Thriller",5,English,140000000.0,285400000.0,145400000.0,"245,296,319.02","500,054,067.48","254,757,748.47",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Suspiria,2018,69.0,"Fantasy,Horror,Thriller,Drama",4,English,20000000.0,8075343.0,-11924657.0,"22,746,876.83","9,184,441.63","-13,562,435.20",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Gremlins 2: The New Batch,1990,64.0,"Comedy,Horror,Fantasy",3,English,50000000.0,41476097.0,-8523903.0,"109,255,929.61","90,630,190.69","-18,625,738.92",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
The Escort,2015,60.0,"Drama,Comedy,Romance",3,English,158000000.0,315279503.4,157279503.39999998,"190,383,010.50","379,897,854.47","189,514,843.97",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
The One,2001,61.0,"Action,Science Fiction,Thriller",3,English,49000000.0,72689126.0,23689126.0,"79,018,379.45","117,219,937.55","38,201,558.10",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
We Are Your Friends,2015,67.0,"Drama,Music,Romance,Comedy",4,English,2000000.0,10153415.0,8153415.0,"2,409,911.53","12,234,415.91","9,824,504.39",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Beowulf,2007,59.0,"Adventure,Action,Animation",3,English,150000000.0,195080579.0,45080579.0,"206,611,540.35","268,705,992.80","62,094,452.45",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
The Loft,2015,64.0,Thriller,1,English,14000000.0,10076790.0,-3923210.0,"16,869,380.68","12,142,086.18","-4,727,294.50",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Monster-in-Law,2005,62.0,"Romance,Comedy",2,English,45000000.0,155931301.0,110931301.0,"65,805,299.54","228,024,577.11","162,219,277.57",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Isle of Dogs,2018,79.0,"Adventure,Comedy,Animation",3,English,62770198.0,64337744.0,1567546.0,"71,391,298.12","73,174,136.91","1,782,838.79",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Justice League: Crisis on Two Earths,2010,73.0,"Action,Adventure,Animation,Science Fiction",4,English,76000000.0,488364590.2,412364590.2,"99,539,659.54","639,626,908.40","540,087,248.86",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Thelma & Louise,1991,76.0,"Drama,Thriller,Crime,Adventure",4,English,16000000.0,45361000.0,29361000.0,"33,550,073.42","95,116,555.03","61,566,481.61",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Lake Placid,1999,59.0,"Horror,Comedy,Action,Science Fiction,Thriller",5,English,27000000.0,31770413.0,4770413.0,"46,284,903.96","54,462,611.65","8,177,707.69",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
The Haunting in Connecticut 2: Ghosts of Georgia,2013,59.0,"Horror,Drama,Thriller",3,English,9000000.0,46207499.4,37207499.4,"11,033,602.77","56,648,354.81","45,614,752.04",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Antichrist,2009,67.0,"Drama,Horror,Thriller",3,English,11000000.0,791867.0,-10208133.0,"14,643,371.54","1,054,145.70","-13,589,225.84",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Frequency,2000,72.0,"Science Fiction,Thriller",2,English,31000000.0,68079671.0,37079671.0,"51,413,734.03","112,910,648.31","61,496,914.28",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Batman vs Teenage Mutant Ninja Turtles,2019,72.0,"Animation,Action,Family",3,English,129000000.0,545992467.0,416992467.0,"144,106,185.24","609,929,392.17","465,823,206.93",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Justice League: The New Frontier,2008,68.0,"Action,Adventure,Animation,Science Fiction,Family",5,English,3500000.0,5231128.0,1731128.0,"4,642,677.99","6,938,983.67","2,296,305.68",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
How to Lose a Guy in 10 Days,2003,67.0,"Comedy,Romance",2,English,50000000.0,178503788.0,128503788.0,"77,607,336.96","277,064,072.47","199,456,735.51",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Big Momma's House,2000,58.0,"Crime,Comedy",2,English,33000000.0,173559438.0,140559438.0,"54,730,749.13","287,849,638.19","233,118,889.06",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Cobbler,2014,58.0,"Fantasy,Comedy,Drama",3,English,176800000.0,744477889.0,567677889.0,"213,289,047.72","898,127,714.88","684,838,667.16",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Accepted,2006,64.0,Comedy,1,English,23000000.0,38505009.0,15505009.0,"32,582,762.90","54,547,807.76","21,965,044.87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Planet 51,2009,58.0,"Animation,Family,Comedy,Science Fiction,Adventure",5,English,60000000.0,108996113.0,48996113.0,"79,872,935.67","145,097,325.37","65,224,389.70",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Shark Night 3D,2011,49.0,"Thriller,Horror",2,English,25000000.0,18877153.0,-6122847.0,"31,741,383.22","23,967,477.90","-7,773,905.32",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Zebra Lounge,2001,39.0,Thriller,1,English,102000000.0,813941432.2,711941432.2,"164,487,238.85","1,312,578,223.20","1,148,090,984.35",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gangs of New York,2003,73.0,"Drama,History,Crime",3,English,97000000.0,183124621.0,86124621.0,"150,558,233.70","284,236,283.34","133,678,049.64",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Starsky & Hutch,2004,58.0,"Comedy,Crime",2,English,60000000.0,170200225.0,110200225.0,"90,713,075.70","257,323,098.25","166,610,022.55",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hustlers,2019,65.0,"Drama,Comedy,Crime",3,English,20700000.0,150467919.0,129767919.0,"23,124,015.77","168,088,045.02","144,964,029.25",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The X Files,1998,68.0,"Mystery,Science Fiction,Thriller",3,English,66000000.0,189198313.0,123198313.0,"115,639,693.25","331,497,498.17","215,857,804.92",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Pink Panther,2006,58.0,"Comedy,Mystery,Crime,Adventure,Family",5,English,80000000.0,158926474.0,78926474.0,"113,331,349.21","225,141,896.54","111,810,547.33",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
Improper Conduct,1994,30.0,Thriller,1,English,15541000.0,38139010.0,22598010.0,"29,948,933.16","73,497,372.21","43,548,439.04",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Day,2012,51.0,"Action,Drama,Horror,Science Fiction",4,English,136800000.0,851439386.0,714639386.0,"170,167,321.45","1,059,116,664.39","888,949,342.95",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Dredd,2012,68.0,"Action,Science Fiction",2,English,45000000.0,41467606.0,-3532394.0,"55,976,092.58","51,582,101.17","-4,393,991.41",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Little Mermaid Live!,2019,71.0,Music,1,English,48300000.0,354965688.6,306665688.6,"53,956,036.80","396,532,955.62","342,576,918.82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Swan Princess,2004,66.0,"Family,Animation,Fantasy,Adventure,Comedy",5,English,20000000.0,9771658.0,-10228342.0,"30,237,691.90","14,773,619.20","-15,464,072.70",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
Ride Along 2,2016,62.0,"Action,Comedy",2,English,40000000.0,124827316.0,84827316.0,"47,597,778.40","148,537,573.13","100,939,794.73",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Ninja,2009,60.0,"Action,Crime,Drama,Thriller",4,English,10000000.0,194243.0,-9805757.0,"13,312,155.95","258,579.31","-13,053,576.63",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Eastern Promises,2007,74.0,"Thriller,Crime,Mystery",3,English,50000000.0,56077088.0,6077088.0,"68,870,513.45","77,241,156.87","8,370,643.42",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Last of the Mohicans,1993,74.0,"Action,Adventure,Drama,History,Romance,War",6,English,40000000.0,75505856.0,35505856.0,"79,057,439.45","149,232,490.96","70,175,051.52",1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
Diary of a Wimpy Kid: Rodrick Rules,2011,66.0,"Family,Comedy",2,English,18000000.0,73695194.0,55695194.0,"22,853,795.92","93,567,495.77","70,713,699.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Superman/Batman: Public Enemies,2009,70.0,"Science Fiction,Animation,Action,Adventure,Family",5,English,96600000.0,408896200.6,312296200.6,"128,595,426.43","544,328,998.78","415,733,572.35",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Eragon,2006,51.0,"Fantasy,Action,Adventure,Family",4,English,100000000.0,249488115.0,149488115.0,"141,664,186.51","353,435,308.55","211,771,122.04",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Monster High: Fright On!,2011,63.0,"Family,Animation,Fantasy",3,English,102200000.0,553259177.0,451059177.0,"129,758,774.60","702,448,462.27","572,689,687.67",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Van Wilder: Freshman Year,2009,54.0,Comedy,1,English,6000000.0,20543.0,-5979457.0,"7,987,293.57","27,347.16","-7,959,946.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seven Pounds,2009,76.0,Drama,1,English,54000000.0,166617328.0,112617328.0,"71,885,642.10","221,803,585.35","149,917,943.25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vanilla Sky,2001,68.0,"Mystery,Science Fiction,Drama,Romance,Fantasy,Thriller",6,English,70000000.0,202726605.0,132726605.0,"112,883,399.21","326,920,975.47","214,037,576.26",0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
The American,2010,59.0,"Crime,Drama,Thriller",3,English,20000000.0,67950723.0,47950723.0,"26,194,647.25","88,997,260.96","62,802,613.71",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,63.0,"Action,Thriller",2,English,95200000.0,405026088.6,309826088.6,"166,801,496.93","709,652,918.86","542,851,421.92",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Wonder Woman: Bloodlines,2019,70.0,"Science Fiction,Animation,Action,Fantasy",4,English,97580000.0,653742013.4,556162013.4,"109,006,833.77","730,296,648.70","621,289,814.94",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Tremors 5: Bloodlines,2015,55.0,"Action,Adventure,Comedy,Horror,Science Fiction",5,English,182600000.0,391973824.0,209373824.0,"220,024,922.26","472,311,118.04","252,286,195.78",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Superman/Batman: Apocalypse,2010,72.0,"Science Fiction,Action,Adventure,Animation,Family",5,English,3500000.0,169263708.8,165763708.8,"4,584,063.27","221,690,157.18","217,106,093.92",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
Papillon,2018,73.0,Drama,1,English,13500000.0,53292989.0,39792989.0,"15,354,141.86","60,612,452.83","45,258,310.97",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dark City,1998,73.0,"Mystery,Science Fiction",2,English,27000000.0,27257061.0,257061.0,"47,307,147.24","47,757,548.08","450,400.84",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Horns,2015,63.0,"Drama,Fantasy,Thriller",3,English,139000000.0,209282732.0,70282732.0,"167,488,851.01","252,176,433.95","84,687,582.94",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Shame,2012,70.0,Drama,1,English,6500000.0,20412841.0,13912841.0,"8,085,435.60","25,391,801.73","17,306,366.13",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Enemy,2014,69.0,"Thriller,Mystery",2,English,24953000.0,3396726.0,-21556274.0,"30,102,950.27","4,097,762.75","-26,005,187.52",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Waiting...,2005,63.0,Comedy,1,English,1125000.0,18673274.0,17548274.0,"1,645,132.49","27,306,675.31","25,661,542.82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mary Queen of Scots,2019,66.0,"Drama,History",2,English,25000000.0,48481754.0,23481754.0,"27,927,555.28","54,159,074.59","26,231,519.32",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Crazies,2010,62.0,"Mystery,Horror,Action",3,English,19000000.0,56445534.0,37445534.0,"24,884,914.88","73,928,542.59","49,043,627.70",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Dreamcatcher,2003,56.0,"Drama,Horror,Science Fiction,Thriller",4,English,68000000.0,75685268.0,7685268.0,"105,545,978.26","117,474,641.93","11,928,663.67",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Captain Phillips,2013,76.0,"Action,Drama,Thriller",3,English,55000000.0,220648184.0,165648184.0,"67,427,572.47","270,504,934.86","203,077,362.39",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Samson and Delilah,1996,63.0,"Adventure,Drama,History",3,English,110000000.0,380285773.6,270285773.6,"200,225,940.09","692,209,786.56","491,983,846.47",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13 Sins,2017,63.0,"Horror,Thriller",2,English,4000000.0,47552.0,-3952448.0,"4,660,492.82","55,403.94","-4,605,088.88",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Scooby-Doo! and the Cyber Chase,2005,73.0,"Animation,Adventure,Comedy",3,English,174000000.0,613598751.2,439598751.20000005,"254,447,158.22","897,289,991.55","642,842,833.33",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
Aquamarine,2006,64.0,"Fantasy,Romance,Family,Comedy",4,English,12000000.0,22978953.0,10978953.0,"16,999,702.38","32,552,946.84","15,553,244.45",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
What Women Want,2001,64.0,"Comedy,Romance",2,English,65000000.0,374105123.0,309105123.0,"104,820,299.27","603,289,399.23","498,469,099.96",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Triangle,2010,69.0,Horror,1,English,12000000.0,1594955.0,-10405045.0,"15,716,788.35","2,088,964.18","-13,627,824.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kin,2018,62.0,"Science Fiction,Action",2,English,30000000.0,10383524.0,-19616476.0,"34,120,315.24","11,809,637.07","-22,310,678.17",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Death Day 2U,2019,63.0,"Comedy,Horror,Science Fiction",3,English,9000000.0,64686515.0,55686515.0,"10,053,919.90","72,261,448.94","62,207,529.04",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Green Lantern: First Flight,2009,69.0,"Action,Adventure,Animation,Fantasy,Science Fiction",5,English,3500000.0,266970289.8,263470289.8,"4,659,254.58","355,395,013.05","350,735,758.47",0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
The Assignment,2016,55.0,"Action,Crime,Thriller",3,English,5000000.0,388789.0,-4611211.0,"5,949,722.30","462,637.32","-5,487,084.98",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Paranormal Activity 4,2012,54.0,Horror,1,English,5000000.0,142817992.0,137817992.0,"6,219,565.84","177,653,180.94","171,433,615.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Definitely, Maybe",2008,69.0,"Comedy,Romance",2,English,7000000.0,55617866.0,48617866.0,"9,285,355.99","73,775,955.00","64,490,599.02",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dante's Inferno: An Animated Epic,2010,70.0,"Action,Adventure,Animation,Horror",4,English,140500000.0,650589449.4,510089449.4,"184,017,396.91","852,098,056.47","668,080,659.56",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Speed Racer,2008,62.0,"Family,Action,Adventure,Comedy",4,English,120000000.0,93394462.0,-26605538.0,"159,177,531.20","123,885,832.41","-35,291,698.79",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
The Edge,1997,68.0,"Action,Adventure,Drama",3,English,60804639.8,43312294.0,-17492345.799999997,"108,196,268.56","77,070,246.76","-31,126,021.80",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
Mandy,2018,62.0,"Horror,Action,Thriller,Fantasy",4,English,6000000.0,1474224.0,-4525776.0,"6,824,063.05","1,676,699.59","-5,147,363.46",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
