Name,Year,Score,Genre,Genre Count,Language,Budget,Revenue,Profit,Thriller,Animation,Adventure,Music,Comedy,History,Drama,Romance,Documentary,Mystery,Family,Fantasy,Action,Science Fiction,War,Horror,TV Movie,Western,Crime
Species III,2005,53.0,"Science Fiction,Action,Horror",3,English,153400000.0,353130684.6,199730684.60000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Billy Elliot,2000,76.0,"Drama,Comedy,Music",3,English,5000000.0,109252972.0,104252972.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In Bruges,2008,75.0,"Comedy,Drama,Crime",3,English,15000000.0,34527095.0,19527095.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Christopher Robin,2018,73.0,"Adventure,Comedy,Family,Fantasy",4,English,75000000.0,197744377.0,122744377.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Cheaper by the Dozen,2004,63.0,"Comedy,Family",2,English,40000000.0,190212113.0,150212113.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Starship Troopers: Invasion,2012,59.0,"Animation,Action,Science Fiction",3,English,4473585.6,193425.0,-4280160.6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Stepmom,1998,72.0,"Drama,Romance,Comedy",3,English,50000000.0,159745279.0,109745279.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
It Takes Two,1995,65.0,"Comedy,Family,Romance",3,English,39780000.0,19474589.0,-20305411.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
New Nightmare,1994,64.0,"Horror,Mystery,Fantasy",3,English,8000000.0,57000000.0,49000000.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
If I Stay,2014,74.0,Drama,1,English,11000000.0,78356170.0,67356170.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blue Valentine,2010,69.0,"Drama,Romance",2,English,1000000.0,16566240.0,15566240.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Crank,2006,66.0,"Action,Thriller,Crime",3,English,12000000.0,43924923.0,31924923.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tarzan,2014,57.0,"Animation,Action,Adventure,Family",4,English,145000000.0,448191819.0,303191819.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
The Virgin Suicides,2000,71.0,"Drama,Romance",2,English,6000000.0,10619770.0,4619770.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Don't Kill It,2017,60.0,"Fantasy,Horror",2,English,3500000.0,43462750.4,39962750.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Aloha Scooby-Doo!,2005,72.0,"Mystery,Family,Animation,Adventure,Comedy",5,English,128000000.0,623038635.2,495038635.20000005,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
A Prayer Before Dawn,2018,68.0,"Drama,Action,Crime",3,English,6000004.0,958883.0,-5041121.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Hell or High Water,2016,73.0,"Western,Crime,Drama,Thriller",4,English,12000000.0,37566117.0,25566117.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Vertical Limit,2000,60.0,"Adventure,Action,Thriller",3,English,75000000.0,213500000.0,138500000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Poughkeepsie Tapes,2019,66.0,"Horror,Mystery,Crime,Thriller",4,English,101000000.0,503582663.4,402582663.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Naked,2017,57.0,Comedy,1,English,118600000.0,245108932.8,126508932.80000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X-Men: The Mutant Watch,2001,71.0,Documentary,1,English,90100000.0,414551647.4,324451647.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Air Force One,1997,65.0,"Action,Thriller",2,English,85000000.0,315268353.0,230268353.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kill Command,2016,55.0,"Action,Horror,Science Fiction",3,English,118000000.0,336436641.6,218436641.60000002,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Before I Fall,2017,70.0,"Drama,Mystery,Thriller,Fantasy",4,English,5000000.0,18945682.0,13945682.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
World's Greatest Dad,2009,66.0,"Comedy,Romance,Drama",3,English,10000000.0,295750.0,-9704250.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Winter's Tale,2014,63.0,"Drama,Fantasy,Mystery,Romance",4,English,60000000.0,30800231.0,-29199769.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
The Boxtrolls,2014,67.0,"Animation,Comedy,Family,Fantasy",4,English,60000000.0,111898741.0,51898741.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Match Point,2006,74.0,"Drama,Thriller,Crime,Romance",4,English,15000000.0,87950928.0,72950928.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Sherlock: The Abominable Bride,2016,79.0,"Crime,Drama,Mystery,TV Movie",4,English,120800000.0,810491789.2,689691789.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
Book of Shadows: Blair Witch 2,2000,42.0,"Mystery,Thriller,Horror",3,English,15000000.0,47721314.0,32721314.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Knocked Up,2007,63.0,"Comedy,Romance,Drama",3,English,27500000.0,219265952.0,191765952.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Nowhere to Run,1993,63.0,"Action,Drama,Thriller,Romance",4,English,15000000.0,52189039.0,37189039.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Funny Games,2008,66.0,"Drama,Horror,Thriller",3,English,15000000.0,8200127.0,-6799873.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
The Collector,2009,66.0,"Horror,Thriller",2,English,3000000.0,10473836.0,7473836.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RoboCop 2,1990,59.0,"Action,Adventure,Crime,Science Fiction,Thriller",5,English,35000000.0,45681173.0,10681173.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
The Return of the Texas Chainsaw Massacre,1995,45.0,"Horror,Comedy",2,English,600000.0,185898.0,-414102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The House with a Clock in Its Walls,2018,62.0,"Fantasy,Family,Comedy",3,English,42000000.0,131523093.0,89523093.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Tangled: Before Ever After,2017,68.0,"Adventure,Animation,Comedy,Family,Fantasy,TV Movie",6,English,109000000.0,462483392.8,353483392.8,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
The Drop,2014,68.0,"Drama,Crime",2,English,12600000.0,19054534.0,6454534.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Lord of the Flies,1990,63.0,"Adventure,Drama,Thriller",3,English,48800000.0,13985225.0,-34814775.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blood Father,2016,62.0,"Action,Thriller,Drama",3,English,13000000.0,6903033.0,-6096967.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Saw,2003,70.0,"Crime,Horror,Thriller",3,English,1200000.0,103880027.0,102680027.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The Three Musketeers,1993,64.0,"Action,Adventure,Comedy",3,English,90000000.0,139877913.0,49877913.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shanghai Noon,2000,64.0,"Adventure,Action,Comedy,Western",4,English,55000000.0,71189835.0,16189835.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Run All Night,2015,64.0,"Action,Crime,Mystery",3,English,50000000.0,71561644.0,21561644.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
The Eye,2008,58.0,"Drama,Horror,Thriller",3,English,12000000.0,57577765.0,45577765.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
A Cinderella Story: Once Upon a Song,2011,64.0,"Comedy,Family,Romance",3,English,95800000.0,379962256.2,284162256.2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Leprechaun: Origins,2014,47.0,Horror,1,English,57800000.0,519287241.4,461487241.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kidnap,2017,62.0,"Drama,Thriller",2,English,21000000.0,34836080.0,13836080.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wicked Little Things,2006,58.0,"Fantasy,Horror",2,English,71600000.0,657398006.0,585798006.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Forbidden Kingdom,2008,66.0,"Action,Adventure,Fantasy",3,English,55000000.0,129075270.0,74075270.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Jarhead: Law of Return,2019,65.0,War,1,English,151200000.0,564310487.0,413110487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Small Soldiers,1998,65.0,"Comedy,Adventure,Fantasy,Science Fiction,Action",5,English,40000000.0,71743823.0,31743823.0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Jackass Presents: Bad Grandpa,2013,61.0,Comedy,1,English,15000000.0,160903019.0,145903019.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curve,2015,57.0,"Horror,Thriller",2,English,85200000.0,419234293.4,334034293.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Girl in the Spider's Web,2018,61.0,"Action,Crime,Thriller,Drama",4,English,43000000.0,35164920.0,-7835080.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"Girl, Interrupted",2000,76.0,Drama,1,English,24000000.0,48308749.0,24308749.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monte Carlo,2011,66.0,"Adventure,Comedy,Romance",3,English,20000000.0,39686769.0,19686769.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Girl with the Dragon Tattoo,2012,74.0,"Thriller,Crime,Mystery",3,English,90000000.0,239373970.0,149373970.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Room,2016,80.0,"Drama,Thriller",2,English,13000000.0,36316727.0,23316727.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Prospect,2019,62.0,Science Fiction,1,English,95000000.0,255974410.4,160974410.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghosts of Girlfriends Past,2009,60.0,"Fantasy,Comedy,Romance",3,English,37500000.0,102223269.0,64723269.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Criminal,2016,62.0,"Action,Crime,Science Fiction",3,English,31500000.0,38771262.0,7271262.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Margin Call,2012,68.0,"Thriller,Drama",2,English,3400000.0,20433227.0,17033227.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Bean's Holiday,2007,63.0,"Family,Comedy",2,English,25000000.0,232225908.0,207225908.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Last Stand,2013,60.0,"Action,Crime,Thriller",3,English,30000000.0,48330757.0,18330757.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Pineapple Express,2008,66.0,"Action,Comedy,Crime",3,English,26000000.0,102404019.0,76404019.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Overdrive,2017,61.0,"Thriller,Action,Mystery",3,English,30000000.0,11247280.0,-18752720.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
The Butterfly Effect 3: Revelations,2009,54.0,"Science Fiction,Thriller,Drama,Crime",4,English,97000000.0,477116499.8,380116499.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
The Frighteners,1997,69.0,"Horror,Comedy",2,English,30000000.0,29359216.0,-640784.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gerald's Game,2017,64.0,"Horror,Thriller",2,English,79000000.0,332257703.2,253257703.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eight Below,2006,70.0,"Adventure,Drama,Family",3,English,40000000.0,120455994.0,80455994.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Directing Annabelle: Creation,2017,93.0,Documentary,1,English,227800000.0,1644265184.4,1416465184.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Spanglish,2005,60.0,Comedy,1,English,75000000.0,54344321.0,-20655679.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captive State,2019,56.0,"Science Fiction,Action,Horror,Thriller",4,English,25000000.0,9363210.0,-15636790.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Assault on Wall Street,2013,59.0,"Drama,Thriller,Action",3,English,90400000.0,438337856.0,347937856.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Sister Act,1993,68.0,"Music,Comedy",2,English,31000000.0,231605150.0,200605150.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Haunting,1999,54.0,"Horror,Thriller,Fantasy,Mystery",4,English,80000000.0,180188905.0,100188905.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Braindead,1993,74.0,"Horror,Comedy",2,English,3000000.0,242623.0,-2757377.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,61.0,"Science Fiction,Adventure,Action,Comedy,Family",5,English,25000000.0,78656813.0,53656813.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Child's Play,2019,60.0,"Horror,Thriller,Science Fiction",3,English,10000000.0,44902237.0,34902237.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The DUFF,2015,68.0,"Romance,Comedy",2,English,8500000.0,43528634.0,35028634.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
G.I. Jane,1997,64.0,"Action,Drama",2,English,50000000.0,48169156.0,-1830844.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Racing Stripes,2005,59.0,"Comedy,Family",2,English,30000000.0,89809433.0,59809433.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Scandalous Sex,2004,71.0,Drama,1,English,100000000.0,369861963.8,269861963.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tales from the Crypt: Demon Knight,1995,68.0,"Horror,Comedy,Thriller",3,English,12000000.0,21089146.0,9089146.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Skin Trade,2015,62.0,"Thriller,Action,Drama",3,English,9000000.0,1242.0,-8998758.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
In the Heart of the Sea,2015,67.0,"Thriller,Drama,Adventure,Action,History",5,English,100000000.0,89693309.0,-10306691.0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Killer Bean Forever,2009,73.0,"Adventure,Comedy,Animation,Family,Action,Thriller",6,English,204000000.0,562654854.2,358654854.20000005,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Carlito's Way,1994,78.0,"Crime,Thriller,Drama,Romance",4,English,30000000.0,63848322.0,33848322.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Halo: Landfall,2007,61.0,"Action,Science Fiction,War",3,English,140400000.0,345422836.4,205022836.39999998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Johnny English,2003,63.0,"Adventure,Action,Comedy",3,English,45000000.0,161735791.0,116735791.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Missing Link,2019,70.0,"Family,Animation,Comedy,Adventure,Fantasy",5,English,100000000.0,26565710.0,-73434290.0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
The Invasion,2007,60.0,"Science Fiction,Thriller,Mystery",3,English,80000000.0,40147042.0,-39852958.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
The Condemned,2007,60.0,"Action,Thriller",2,English,10500000.0,8642858.0,-1857142.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hidalgo,2004,68.0,"Western,Adventure,Action",3,English,78000000.0,108086731.0,30086731.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Dangerous Minds,1995,70.0,Drama,1,English,23000000.0,178919401.0,155919401.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
My Little Pony: Equestria Girls - Rainbow Rocks,2014,81.0,"Family,Animation,Music",3,English,2069753.2,360736.0,-1709017.2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zombeavers,2015,49.0,"Horror,Action,Comedy",3,English,2401100.0,14947.0,-2386153.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Enemy of the State,1999,70.0,"Action,Drama,Thriller",3,English,85000000.0,250649836.0,165649836.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Spotlight,2016,78.0,"Drama,History",2,English,20000000.0,91902438.0,71902438.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Midnight in Paris,2011,75.0,"Fantasy,Comedy,Romance",3,English,30000000.0,162275213.0,132275213.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Red Eye,2005,63.0,"Thriller,Mystery",2,English,26000000.0,96666486.0,70666486.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Other Woman,2014,64.0,"Comedy,Romance",2,English,40000000.0,195111193.0,155111193.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Outlander,2009,64.0,"Fantasy,Action,Science Fiction",3,English,50000000.0,1250617.0,-48749383.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Philadelphia,1994,77.0,Drama,1,English,26000000.0,201324422.0,175324422.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Finest Hours,2016,66.0,"Action,Drama,History,Thriller",4,English,70000000.0,49252761.0,-20747239.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Green Street Hooligans,2006,73.0,"Crime,Drama",2,English,1517792.0,3154346.0,1636554.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Krampus,2015,61.0,"Horror,Comedy,Fantasy",3,English,15000000.0,61788393.0,46788393.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Diary of a Sex Addict,2001,57.0,Drama,1,English,156600000.0,568184516.6,411584516.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9 Songs,2006,57.0,"Drama,Music,Romance",3,English,1000000.0,1574623.0,574623.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Dennis the Menace,1993,58.0,"Family,Comedy",2,English,35000000.0,117270765.0,82270765.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
War Horse,2011,73.0,"War,Drama,Action",3,English,70000000.0,156815529.0,86815529.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Bilby,2019,82.0,"Animation,Comedy,Family,Adventure",4,English,189000000.0,956517298.0,767517298.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Identity Thief,2013,58.0,"Comedy,Crime",2,English,35000000.0,175361578.0,140361578.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Turtle's Tale: Sammy's Adventures,2011,60.0,"Animation,Family",2,English,3263585.8,71594792.0,68331206.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leaving Las Vegas,1996,73.0,"Drama,Romance",2,English,4000000.0,49800000.0,45800000.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7 Guardians of the Tomb,2018,55.0,"Action,Adventure,Horror",3,English,36494000.0,7910928.0,-28583072.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Twitches Too,2007,68.0,"Drama,Family,Fantasy,TV Movie",4,English,73380000.0,694005046.2,620625046.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
The Woman in Black 2: Angel of Death,2015,52.0,"Thriller,Horror,Drama",3,English,15000000.0,48854305.0,33854305.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
When the Bough Breaks,2016,59.0,"Mystery,Thriller,Drama,Horror",4,English,10000000.0,30768449.0,20768449.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
The Brothers Grimm,2005,58.0,"Adventure,Fantasy,Action,Comedy,Thriller",5,English,80000000.0,105299638.0,25299638.0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
The Girl on the Train,2016,64.0,"Thriller,Mystery,Drama",3,English,45000000.0,174278214.0,129278214.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Another Earth,2011,67.0,"Drama,Science Fiction",2,English,175000.0,2102779.0,1927779.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Before Sunrise,1995,80.0,"Drama,Romance",2,English,2500000.0,5691852.0,3191852.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Reign of the Supermen,2019,71.0,"Science Fiction,Animation,Action",3,English,100000000.0,575561014.2,475561014.20000005,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Primal: Tales of Savagery,2019,85.0,"Action,Adventure,Animation,Drama",4,English,160600000.0,882269902.0,721669902.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Scooby-Doo! WrestleMania Mystery,2014,74.0,"Animation,Comedy,Family,Mystery",4,English,114600000.0,316508149.8,201908149.8,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Stargate: Continuum,2008,71.0,"Action,Adventure,Science Fiction,TV Movie",4,English,7000000.0,182055444.0,175055444.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Road Trip,2000,62.0,"Comedy,Adventure",2,English,16000000.0,119739110.0,103739110.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Uninvited,2009,65.0,Horror,1,English,42344000.0,41624046.0,-719954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Annapolis,2006,66.0,"Drama,Action",2,English,26000000.0,17496992.0,-8503008.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Elektra,2005,50.0,"Action,Fantasy,Science Fiction",3,English,65000000.0,56824633.0,-8175367.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Playing with Fire,2019,68.0,"Family,Comedy",2,English,29900000.0,69412425.0,39512425.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Longest Ride,2015,76.0,"Drama,Romance",2,English,34000000.0,63802928.0,29802928.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Under Siege,1992,63.0,"Action,Thriller",2,English,35000000.0,156563139.0,121563139.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Letters to Juliet,2010,70.0,"Comedy,Drama,Romance",3,English,30000000.0,82148538.0,52148538.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Monster's Ball,2001,68.0,"Drama,Romance",2,English,4000000.0,43766463.0,39766463.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hellraiser III: Hell on Earth,1992,56.0,Horror,1,English,5000000.0,12534961.0,7534961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Three Billboards Outside Ebbing, Missouri",2018,81.0,"Crime,Drama",2,English,12000000.0,161158351.0,149158351.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Judge Dredd,1995,58.0,Science Fiction,1,English,85000000.0,113487912.0,28487912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sexual Predator,2002,48.0,"Drama,Thriller",2,English,1000000.0,23335679.6,22335679.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unstoppable,2011,66.0,"Action,Thriller",2,English,95000000.0,165720921.0,70720921.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Codename: Kids Next Door - Operation Z.E.R.O.,2006,80.0,"Animation,Science Fiction,TV Movie,Adventure,Family,Comedy,Fantasy,Mystery",8,English,114200000.0,372688562.2,258488562.2,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
Beethoven's 2nd,1993,55.0,"Family,Comedy",2,English,15000000.0,118243066.0,103243066.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Walk the Line,2006,75.0,"Drama,Music,Romance",3,English,29000000.0,187707495.0,158707495.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30 Days of Night: Dark Days,2010,49.0,"Horror,Thriller",2,English,137800000.0,508334305.0,370534305.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meet the Fockers,2004,62.0,"Comedy,Romance",2,English,60000000.0,516567575.0,456567575.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Self/less,2015,64.0,"Science Fiction,Mystery,Thriller,Action",4,English,26000000.0,31807156.0,5807156.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Johnny English Strikes Again,2018,63.0,"Action,Adventure,Comedy",3,English,30000000.0,159369278.0,129369278.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Haywire,2012,57.0,"Action,Drama,Thriller",3,English,23000000.0,36374700.0,13374700.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Home Alone: The Holiday Heist,2012,52.0,"Comedy,Family,TV Movie",3,English,109400000.0,774314338.4,664914338.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Dracula: Dead and Loving It,1996,60.0,"Comedy,Horror,Fantasy",3,English,30000000.0,10772144.0,-19227856.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
