Name,Year,Score,Genre,Language,Budget,Revenue,Profit
You Were Never Really Here,2018-08-24,66.0,"Thriller,Drama,Crime", English,40517129.0,10891281.0,-29625848.0
Mickey's Twice Upon a Christmas,2004-11-09,70.0,"Animation,Family", English,10000000.0,166946230.6,156946230.6
The Goldfinch,2019-09-26,72.0,Drama, English,40000000.0,9429910.0,-30570090.0
Beverly Hills Cop III,1994-06-16,59.0,"Action,Comedy,Crime", English,50000000.0,119180938.0,69180938.0
Escape from Planet Earth,2013-03-28,57.0,"Animation,Comedy,Adventure,Family,Science Fiction", English,40000000.0,74597643.0,34597643.0
My Little Pony: Equestria Girls,2013-06-16,73.0,"Animation,Comedy,Family,Fantasy,Music", English,6209044.6,485232.0,-5723812.6
Riley's First Date?,2015-11-03,71.0,"Animation,Family", English,81300000.0,409447432.8,328147432.8
Antrum,2019-11-12,59.0,Horror, English,81200000.0,642941655.2,561741655.2
The Woman in Black,2012-05-17,61.0,"Drama,Horror,Thriller", English,15000000.0,128955898.0,113955898.0
Sleepwalkers,1992-04-10,60.0,"Horror,Fantasy,Thriller", English,15000000.0,30524763.0,15524763.0
The Family Man,2001-01-25,68.0,"Comedy,Drama,Romance,Fantasy", English,60000000.0,124715863.0,64715863.0
David and Goliath,2016-05-09,46.0,"Action,Adventure,Drama", English,86300000.0,861782460.4,775482460.4
The House of the Spirits,1994-03-31,69.0,"Romance,Drama", English,25000000.0,6265311.0,-18734689.0
Gothika,2004-04-29,61.0,"Horror,Thriller", English,40000000.0,141484812.0,101484812.0
Twitches,2005-10-14,68.0,"Comedy,Drama,Family,Fantasy,TV Movie", English,20000000.0,258404301.8,238404301.8
Big Game,2015-09-20,55.0,"Action,Adventure,Thriller", English,8500000.0,7500000.0,-1000000.0
The Bucket List,2008-02-14,72.0,"Drama,Comedy", English,45000000.0,174807445.0,129807445.0
The Jackal,1998-01-08,63.0,"Action,Thriller,Adventure,Crime", English,60000000.0,159356941.0,99356941.0
Frenemies,2012-01-13,59.0,"Drama,Family,TV Movie,Comedy", English,78000000.0,960466466.0,882466466.0
Copycat,1995-10-27,65.0,"Thriller,Crime", English,20000000.0,32051917.0,12051917.0
A Man Apart,2003-06-12,61.0,"Action,Drama", English,36000000.0,43797731.0,7797731.0
The Librarian: Quest for the Spear,2004-07-12,62.0,"Adventure,Action,Fantasy", English,160000000.0,472290835.2,312290835.2
Last Vegas,2014-01-01,64.0,Comedy, English,28000000.0,112914167.0,84914167.0
Scooby-Doo! and KISS: Rock and Roll Mystery,2015-07-10,81.0,"Family,Animation,Comedy,Mystery", English,94600000.0,796928361.6,702328361.6
Buried,2010-10-07,66.0,"Drama,Thriller,Mystery", English,1987650.0,21270290.0,19282640.0
Dead Again in Tombstone,2017-08-30,51.0,"Western,Action,Fantasy,Horror", English,154400000.0,870340802.6,715940802.6
Titan A.E.,2000-07-27,66.0,"Animation,Action,Science Fiction,Family,Adventure", English,75000000.0,36751979.0,-38248021.0
Hacker,2016-10-26,63.0,"Crime,Drama,Thriller", English,2000000.0,11239.0,-1988761.0
The Dead Don't Die,2019-10-24,54.0,"Comedy,Horror,Fantasy", English,20700000.0,12104595.0,-8595405.0
The Poison Rose,2019-05-24,46.0,"Thriller,Crime", English,3265000.0,323754.0,-2941246.0
Universal Soldier: The Return,1999-08-05,60.0,"Action,Science Fiction", English,45000000.0,10667893.0,-34332107.0
I Am Sam,2002-06-13,76.0,Drama, English,22000000.0,92542418.0,70542418.0
Fantastic Fungi,2019-08-30,73.0,Documentary, English,3398000.0,1096179.0,-2301821.0
Hellraiser: Hellseeker,2002-10-15,49.0,"Horror,Thriller,Mystery", English,3000000.0,2862233.6,-137766.3999999999
Lara Croft: Tomb Raider - The Cradle of Life,2003-12-19,57.0,"Action,Adventure,Fantasy,Thriller", English,95000000.0,160099222.0,65099222.0
The Legend of Hercules,2014-01-30,48.0,"Action,Adventure", English,70000000.0,58953319.0,-11046681.0
Cinderella and the Secret Prince,2018-10-01,68.0,"Animation,Adventure,Family,Fantasy", English,20000000.0,219315950.8,199315950.8
Snitch,2013-05-09,61.0,"Thriller,Drama,Action", English,15000000.0,57907734.0,42907734.0
Six Days Seven Nights,1998-06-12,60.0,"Adventure,Action,Comedy,Romance", English,70000000.0,164839294.0,94839294.0
47 Hours to Live,2019-05-04,62.0,"Thriller,Horror", English,110000000.0,244165005.2,134165005.19999999
"Roman J. Israel, Esq.",2018-02-16,63.0,"Drama,Crime,Thriller", English,22000000.0,12967012.0,-9032988.0
Zoolander 2,2016-02-11,49.0,"Comedy,Adventure,Action", English,50000000.0,55348693.0,5348693.0
Bride & Prejudice,2004-10-07,65.0,"Drama,Comedy,Romance", English,7000000.0,25269040.0,18269040.0
Up in the Air,2010-01-14,68.0,"Drama,Romance", English,25000000.0,166842739.0,141842739.0
Sub Rosa,2014-08-10,63.0,"Drama,Romance", English,120000000.0,303727772.6,183727772.60000002
G-Force,2009-09-17,55.0,"Animation,Family,Fantasy,Action,Adventure,Comedy", English,150000000.0,292817841.0,142817841.0
I Know What You Did Last Summer,1997-11-27,59.0,"Horror,Thriller,Mystery", English,17000000.0,125250091.0,108250091.0
Accident Man,2018-02-07,61.0,"Action,Crime,Thriller", English,70600000.0,264218338.6,193618338.6
Starship Troopers 2: Hero of the Federation,2004-05-10,43.0,"Adventure,Horror,Action,Science Fiction", English,7000000.0,1647997.6,-5352002.4
Moontrap: Target Earth,2017-02-07,46.0,"Action,Science Fiction,Adventure", English,134500000.0,400536996.8,266036996.8
1492: Conquest of Paradise,1992-10-29,62.0,"Action,Adventure,Drama,History", English,47000000.0,7191399.0,-39808601.0
The Pyramid,2014-12-05,52.0,Horror, English,6500000.0,16861137.0,10361137.0
It,2017-12-14,0.0,, English,35000000.0,701012746.0,666012746.0
Urban Legends: Final Cut,2000-09-28,48.0,"Horror,Mystery,Thriller", English,15000000.0,38574362.0,23574362.0
Four Rooms,1996-03-28,58.0,"Crime,Comedy", English,4000000.0,4301000.0,301000.0
The Secret of Moonacre,2009-09-24,65.0,"Adventure,Fantasy,Drama,Science Fiction,Romance,Family", English,32000000.0,7162618.0,-24837382.0
Tempus Tormentum,2018-04-17,56.0,"Horror,Thriller", English,130200000.0,390377803.8,260177803.8
The Flyboys,2008-08-15,76.0,"Adventure,Action", English,119400000.0,500107045.2,380707045.2
The Jungle Book 2,2003-04-10,59.0,"Family,Animation,Adventure", English,20000000.0,139924202.0,119924202.0
Barbie and the Secret Door,2014-09-16,72.0,"Animation,Family", English,115500000.0,425732545.6,310232545.6
Dancer in the Dark,2001-05-28,79.0,"Drama,Crime", English,12500000.0,45556774.0,33056774.0
The Physician,2013-12-25,73.0,"Adventure,Drama,History", English,36000000.0,57284237.0,21284237.0
Bring It On,2000-12-14,62.0,Comedy, English,28000000.0,90449929.0,62449929.0
Mother's Day,2016-04-28,60.0,"Comedy,Drama,Romance", English,25000000.0,48782670.0,23782670.0
Batman: Year One,2011-10-18,73.0,"Action,Animation,Crime", English,163500000.0,591092450.4,427592450.4
Mr. Deeds,2002-08-22,58.0,"Comedy,Romance", English,50000000.0,171269535.0,121269535.0
Jexi,2019-12-27,69.0,Comedy, English,5000000.0,10601127.0,5601127.0
White Palace,1990-10-19,62.0,"Drama,Romance", English,14586840.6,17487531.0,2900690.4000000004
Sniper: Reloaded,2011-04-26,60.0,"War,Action,Thriller,Drama", English,82000000.0,314796630.0,232796630.0
Just Friends,2006-02-09,62.0,"Comedy,Romance", English,16800000.0,50817508.0,34017508.0
Rounders,1998-11-20,70.0,"Drama,Crime", English,12000000.0,22921898.0,10921898.0
Scooby-Doo! & Batman: The Brave and the Bold,2018-01-10,74.0,"Animation,Comedy,Action,Family", English,101400000.0,365247355.4,263847355.39999998
Almost Famous,2001-02-22,75.0,"Drama,Music", English,60000000.0,47371191.0,-12628809.0
House on Haunted Hill,2000-02-10,56.0,"Horror,Mystery,Thriller", English,19000000.0,65090541.0,46090541.0
Highlander II: The Quickening,1991-10-31,47.0,"Fantasy,Science Fiction", English,30000000.0,15556340.0,-14443660.0
Hollywood Dirt,2017-09-01,67.0,"Drama,Romance", English,113600000.0,523551882.4,409951882.4
Kung Pow: Enter the Fist,2002-02-28,63.0,"Comedy,Action", English,10000000.0,17033556.0,7033556.0
Grave Encounters,2012-09-18,63.0,"Thriller,Horror", English,2000000.0,2151887.0,151887.0
The Peacemaker,1997-12-04,60.0,"Action,Thriller", English,50000000.0,62967368.0,12967368.0
City Slickers,1991-08-08,64.0,"Comedy,Western", English,27000000.0,179033791.0,152033791.0
Backtrace,2018-12-14,53.0,"Crime,Action,Thriller,Drama", English,117000000.0,936305669.4,819305669.4
The Secret Life of Pets,2016-09-07,63.0,"Adventure,Comedy,Animation,Family", English,75000000.0,885302500.0,810302500.0
A League of Their Own,1992-09-10,72.0,"Comedy,Drama", English,40000000.0,132440066.0,92440066.0
Hellraiser: Deader,2005-06-07,46.0,"Horror,Mystery,Thriller", English,4000000.0,6411510.8,2411510.8
UglyDolls,2019-09-12,67.0,"Family,Animation,Music", English,45000000.0,32630599.0,-12369401.0
Grudge Match,2014-01-23,61.0,Comedy, English,40000000.0,69817991.0,29817991.0
The Wizard of Lies,2017-05-11,67.0,"Crime,Drama,History,Thriller,TV Movie", English,132600000.0,745182666.2,612582666.2
How to Train Your Dragon: Snoggletog Log,2019-12-05,65.0,"Animation,Family", English,147000000.0,790320116.8,643320116.8
Rage,2014-05-09,53.0,"Action,Crime,Thriller", English,15000000.0,2424381.0,-12575619.0
The Clovehitch Killer,2019-06-04,64.0,"Drama,Mystery,Crime", English,110400000.0,478763533.4,368363533.4
Stasis,2017-06-02,35.0,"Adventure,Science Fiction", English,49770000.0,329856760.8,280086760.8
The Ghost and the Darkness,1997-01-09,68.0,"Adventure,Action,Thriller", English,55000000.0,38564422.0,-16435578.0
Darlin',2019-03-09,54.0,"Horror,Thriller,Mystery", English,106000000.0,135557991.6,29557991.599999994
Vehicle 19,2013-06-14,54.0,"Thriller,Action", English,103000000.0,704267152.4,601267152.4
The Ice Storm,1997-09-27,69.0,Drama, English,18000000.0,16011975.0,-1988025.0
The Wrong Trousers,1994-08-02,77.0,"Animation,Comedy,Family", English,109000000.0,662171130.6,553171130.6
Ironclad,2011-06-24,62.0,"Romance,Adventure,Action,History", English,25000000.0,5297411.0,-19702589.0
Julius Caesar,2002-12-27,66.0,"War,Drama,History", English,167000000.0,498004423.6,331004423.6
Shaft,2000-06-15,60.0,"Action,Adventure,Crime,Thriller", English,53012938.0,107190108.0,54177170.0
The Wedding Date,2005-02-04,68.0,"Comedy,Romance", English,15000000.0,47175038.0,32175038.0
Honey 3: Dare to Dance,2016-09-06,66.0,"Music,Drama,Family,Romance", English,70740523.8,312970471.8,242229948.0
Saint Paul,2000-12-03,67.0,"Drama,History,Adventure", English,123000000.0,694331770.4,571331770.4
The Dukes of Hazzard: The Beginning,2007-03-04,63.0,"Action,Adventure,Comedy,TV Movie", English,5000000.0,258679249.4,253679249.4
Serendipity,2002-06-18,69.0,"Comedy,Romance,Drama", English,28000000.0,77477297.0,49477297.0
Congo,1995-07-06,55.0,"Action,Adventure,Science Fiction", English,50000000.0,152022333.0,102022333.0
3 Ninjas Kick Back,1994-05-06,55.0,"Family,Adventure,Action,Comedy", English,20000000.0,11744960.0,-8255040.0
Barbershop,2003-05-29,63.0,"Comedy,Drama", English,12000000.0,77063461.0,65063461.0
Empire of Dreams: The Story of the Star Wars Trilogy,2004-09-12,78.0,Documentary, English,101700000.0,716719914.2,615019914.2
The Double,2011-10-28,58.0,"Action,Drama,Crime", English,17000000.0,4729855.0,-12270145.0
Robert Reborn,2019-06-04,40.0,Horror, English,118800000.0,858637629.0,739837629.0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-08,67.0,Comedy, English,18000000.0,262552893.0,244552893.0
Pilgrimage,2017-07-13,59.0,"Action,Adventure,Drama", English,205740000.0,369568165.0,163828165.0
Robot Overlords,2016-07-07,49.0,"Science Fiction,Adventure,Action", English,21000000.0,991329.0,-20008671.0
Close,2019-01-18,58.0,"Action,Adventure,Thriller", English,121000000.0,261081731.0,140081731.0
Teen Titans: Trouble in Tokyo,2006-09-15,77.0,"Action,Animation,Family,Science Fiction,TV Movie", English,151000000.0,867111926.4,716111926.4
Mercury Rising,1998-04-09,63.0,"Action,Crime,Drama,Thriller", English,60000000.0,32983332.0,-27016668.0
North Country,2005-09-12,72.0,Drama, English,30000000.0,23676771.0,-6323229.0
Kim Possible,2019-02-15,56.0,"Family,Action,Adventure,Comedy,TV Movie", English,114200000.0,590920307.4,476720307.4
Barbie Video Game Hero,2017-09-10,70.0,"Animation,Family,Science Fiction", English,95000000.0,738869672.4,643869672.4
Don’t Leave Home,2018-03-10,47.0,"Thriller,Mystery", English,139200000.0,937727043.8,798527043.8
Kill Switch,2017-06-16,48.0,"Science Fiction,Action,Thriller", English,1000000.0,23525362.8,22525362.8
The General's Daughter,1999-11-04,64.0,"Thriller,Mystery,Drama,Crime", English,60000000.0,149705852.0,89705852.0
Animal Instincts II,1994-08-24,26.0,"Drama,Thriller", English,14001040.0,38139010.0,24137970.0
U.S. Marshals,1998-04-30,65.0,"Thriller,Crime,Action", English,60000000.0,57833603.0,-2166397.0
Big Fat Liar,2002-07-11,58.0,"Family,Comedy,Adventure", English,15000000.0,52461017.0,37461017.0
Status Update,2018-02-09,74.0,"Comedy,Fantasy,Science Fiction", English,55720000.0,670286403.4,614566403.4
Barton Fink,1991-10-29,75.0,"Comedy,Drama,Thriller,Mystery", English,9000000.0,6153939.0,-2846061.0
The Exorcism of Anna Ecklund,2016-03-07,37.0,"Thriller,Horror", English,58670000.0,385960548.2,327290548.2
If Only,2004-01-23,70.0,"Fantasy,Drama,Romance", English,532673.0,3000000.0,2467327.0
Paycheck,2004-03-18,62.0,"Action,Adventure,Mystery,Science Fiction,Thriller", English,60000000.0,98819789.0,38819789.0
Tango & Cash,1990-02-22,64.0,"Action,Adventure,Comedy,Thriller", English,55000000.0,63408614.0,8408614.0
Free Fire,2016-11-26,63.0,"Action,Crime,Mystery", English,10000000.0,3793739.0,-6206261.0
Cockneys vs Zombies,2012-08-31,57.0,"Comedy,Horror", English,119000000.0,254963976.8,135963976.8
Apollo 11,2019-07-11,79.0,"Documentary,History", English,146780000.0,452617670.6,305837670.6
Eight Legged Freaks,2002-09-26,57.0,"Action,Comedy,Horror,Thriller", English,30000000.0,36722311.0,6722311.0
Jersey Girl,2004-04-05,61.0,"Comedy,Romance,Drama", English,35000000.0,37066129.0,2066129.0
The Condemned 2,2015-11-06,51.0,Action, English,75000000.0,554030386.0,479030386.0
Anchorman 2: The Legend Continues,2013-12-19,61.0,Comedy, English,50000000.0,172246223.0,122246223.0
Passenger 57,1993-03-18,59.0,"Action,Adventure,Thriller", English,15000000.0,44065653.0,29065653.0
Final Fantasy: The Spirits Within,2001-07-26,62.0,"Adventure,Action,Fantasy,Science Fiction,Thriller,Romance,Animation", English,137000000.0,85131830.0,-51868170.0
Intruders,2016-01-15,59.0,"Drama,Thriller,Horror", English,1587000.0,8019.0,-1578981.0
Are We There Yet?,2005-05-05,56.0,"Family,Adventure,Comedy,Romance", English,20000000.0,98114471.0,78114471.0
Merry Madagascar,2009-11-16,65.0,"Family,Animation", English,101500000.0,635622084.2,534122084.20000005
Good Time,2017-10-12,72.0,"Thriller,Crime", English,26240000.0,3283369.0,-22956631.0
The Other Boleyn Girl,2008-03-13,66.0,"Drama,Romance,History", English,40000000.0,78269970.0,38269970.0
No Escape,1994-10-27,63.0,"Action,Drama,Science Fiction,Thriller", English,5000000.0,42844516.0,37844516.0
Scooby-Doo! and WWE: Curse of the Speed Demon,2016-08-10,76.0,"Family,Animation,Comedy,Mystery", English,120000000.0,337633178.4,217633178.39999998
Daybreakers,2010-02-04,63.0,"Action,Fantasy,Science Fiction", English,20000000.0,51445503.0,31445503.0
What If,2013-09-07,67.0,"Drama,Comedy,Romance", English,11000000.0,9814566.0,-1185434.0
Chloe,2010-10-14,61.0,"Drama,Thriller,Mystery", English,13000000.0,13176612.0,176612.0
The Virginity Hit,2010-09-24,46.0,Comedy, English,2000000.0,636706.0,-1363294.0
The Batman vs. Dracula,2005-10-18,70.0,"Animation,Action,Fantasy,Mystery", English,156000000.0,411149393.2,255149393.2
Goal! III : Taking On The World,2009-06-22,40.0,Drama, English,10000000.0,1240261.6,-8759738.4
Jawbreaker,1999-01-30,63.0,"Comedy,Crime", English,3000000.0,3076820.0,76820.0
Fast Times at Ridgemont High,1995-06-09,68.0,Comedy, English,4500000.0,27093116.0,22593116.0
Star Trek: Generations,1995-02-10,65.0,"Science Fiction,Action,Adventure,Thriller", English,38000000.0,120000000.0,82000000.0
Wild Orchid,1990-04-27,53.0,"Romance,Drama", English,7000000.0,11060485.0,4060485.0
Hudson Hawk,1991-06-20,57.0,"Action,Adventure,Comedy", English,65000000.0,17218916.0,-47781084.0
RocknRolla,2008-09-04,70.0,"Action,Crime,Thriller", English,18000000.0,27794339.0,9794339.0
Rugrats Go Wild,2003-06-13,62.0,"Animation,Family,Adventure,Comedy", English,25000000.0,55443032.0,30443032.0
Flatliners,2018-01-03,57.0,"Drama,Horror,Thriller", English,26000000.0,61308153.0,35308153.0
Idle Hands,1999-12-09,61.0,"Comedy,Horror,Fantasy", English,15000000.0,4024147.0,-10975853.0
Cargo,2017-10-06,64.0,"Drama,Thriller,Horror", English,4200000.0,313230.0,-3886770.0
Future World,2018-05-25,44.0,Science Fiction, English,96300000.0,439688164.2,343388164.2
Halo 3 Essentials,2007-09-25,0.0,, English,167540000.0,175269998.8,7729998.800000012
Casper's Scare School,2006-10-20,51.0,"Adventure,Animation,Comedy,Family,Fantasy", English,128800000.0,649084190.4,520284190.4
The Happytime Murders,2018-11-21,57.0,"Action,Comedy,Crime", English,40000000.0,27506412.0,-12493588.0
A Perfect World,1993-11-24,75.0,"Crime,Drama,Thriller", English,30000000.0,135130999.0,105130999.0
The Nanny Diaries,2007-10-04,64.0,"Comedy,Drama,Romance", English,20000000.0,47817020.0,27817020.0
Sofia the First: Once Upon a Princess,2012-11-18,73.0,"Animation,Family", English,59000000.0,590853673.0,531853673.0
Poetic Justice,1993-07-23,69.0,"Drama,Romance", English,14000000.0,27450453.0,13450453.0
Colette,2018-12-10,69.0,"Drama,History", English,15720000.0,14273033.0,-1446967.0
Blade Runner: Black Out 2022,2018-01-17,72.0,"Action,Animation,Science Fiction", English,180400000.0,184680050.0,4280050.0
I Spit on Your Grave: Déjà Vu,2019-04-23,30.0,"Horror,Thriller", English,15541000.0,38139010.0,22598010.0
Attraction,2001-04-22,71.0,"Thriller,Romance", English,196200000.0,428915824.0,232715824.0
Hot Tub Time Machine 2,2015-09-02,52.0,Comedy, English,14000000.0,12826644.0,-1173356.0
The Whole Nine Yards,2000-03-30,64.0,"Comedy,Crime", English,24000000.0,85527867.0,61527867.0
Mansfield Park,2007-03-18,61.0,"Drama,TV Movie", English,62900000.0,414820827.8,351920827.8
The Wrestler,2009-01-09,75.0,"Drama,Romance", English,6000000.0,46634275.0,40634275.0
Dirty Sexy Saint,2019-12-08,65.0,"Romance,Drama,Comedy", English,39600000.0,175862433.8,136262433.8
I'll Always Know What You Did Last Summer,2006-08-22,43.0,Horror, English,87600000.0,817860943.8,730260943.8
Dorian Gray,2009-09-09,60.0,"Fantasy,Drama,Thriller", English,10500000.0,4706919.0,-5793081.0
Victor Frankenstein,2016-03-10,59.0,"Drama,Science Fiction,Thriller", English,40000000.0,31124367.0,-8875633.0
Fruitvale Station,2014-01-28,74.0,Drama, English,900000.0,17549645.0,16649645.0
Bachelorette,2012-09-05,54.0,"Comedy,Romance", English,3000000.0,12577401.0,9577401.0
Young Adult,2012-01-19,58.0,"Comedy,Drama", English,12000000.0,22750356.0,10750356.0
Unthinkable,2010-12-15,67.0,"Drama,Thriller", English,15000000.0,200996247.4,185996247.4
Burn After Reading,2008-09-11,66.0,"Comedy,Drama", English,37000000.0,168167798.0,131167798.0
